id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
38638882,Zimmer 6/8 min zum Oktoberfest,98380864,Adelin,,Maxvorstadt,48.15197,11.56431,Private room,100,1,1,2019-09-22,0.05,1,90
38640025,Wunderschöne Altbauwohnung unweit Theresienwiese,62788222,Christine,,Sendling,48.1195,11.55024,Entire home/apt,300,1,0,,,1,90
38642590,Studio apartment usu. used by employees in Munich,295191346,Oli,,Sendling,48.10523,11.53728,Entire home/apt,100,2,0,,,1,89
38642741,LIVE RIGHT IN THE CENTRE OF ART IN MAXVORSTADT,295193341,Jessica,,Maxvorstadt,48.15084,11.56937,Entire home/apt,118,2,3,2019-10-20,0.16,1,0
38651504,Small Apartment (3 persons) in the green South,295296069,Yulia,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08035,11.506,Entire home/apt,120,1,4,2019-10-06,0.22,1,184
38652792,CENTRAL. MODERN. CHIC.,295309668,Dani,,Ludwigsvorstadt-Isarvorstadt,48.12418,11.56341,Entire home/apt,79,2,2,2021-01-02,0.26,1,5
38653541,Apartment im Westen von München,295315854,David,,Pasing-Obermenzing,48.16835,11.45907,Entire home/apt,100,4,1,2019-10-11,0.06,1,88
38654882,Private room for two close to Oktoberfest,33823820,Matthias,,Ludwigsvorstadt-Isarvorstadt,48.1305,11.55525,Private room,85,1,2,2019-10-08,0.11,1,179
38655989,Ruhiges Zimmer mitten in der Maxvorstadt,295331575,Aaron,,Maxvorstadt,48.1503,11.56952,Private room,95,2,1,2019-09-24,0.05,1,88
38656723,Schönes kleines Apartment in bester Lage,61969864,Dirk,,Schwabing-Freimann,48.16497,11.58737,Entire home/apt,69,2,3,2020-09-12,0.33,1,0
38658044,Loft with Olympia Tower View,7810765,Matthias,,Feldmoching-Hasenbergl,48.19066,11.55276,Shared room,43,1,4,2020-01-30,0.22,1,89
38658615,München: Bestlage am Nymphenburger Schlosspark,116810136,Vera,,Neuhausen-Nymphenburg,48.16309,11.50962,Entire home/apt,100,3,2,2019-10-19,0.11,1,0
38662649,Cozy room in shared design apartment in the center,112932005,,,Schwanthalerhöhe,48.13333,11.54146,Shared room,41,2,2,2019-11-18,0.12,1,90
38665837,Frisch renoviertes 2-Zimmer Apartment in Isarnähe,8135986,Christian,,Au-Haidhausen,48.12751,11.59058,Entire home/apt,200,2,0,,,1,182
38668431,Über den Dächern von Schwabing,75633016,Angelika,,Schwabing-West,48.16615,11.57059,Private room,90,1,1,2019-10-06,0.06,4,365
38668887,Wohnen mit Stil in Münchens schönstem Viertel,295416769,Jonas,,Au-Haidhausen,48.12595,11.59516,Entire home/apt,199,2,18,2020-10-18,0.99,1,67
38669288,"Cosy room in nice apartment, 10 min to Octoberfest",28413440,Tom,,Au-Haidhausen,48.13141,11.60078,Private room,115,2,2,2019-10-06,0.11,1,90
38669699,"sunny flat with terrasse, 10 min to city center",22095184,Artur,,Bogenhausen,48.15099,11.62115,Entire home/apt,75,5,27,2021-02-26,1.45,1,132
38669783,Nice room in City Centre,191607527,Afridi,,Neuhausen-Nymphenburg,48.15718,11.55708,Private room,50,2,2,2019-09-27,0.11,1,89
38670106,Heimeranplatz/Westpark stay in the Heart of Munich,2198066,Immi,,Sendling-Westpark,48.13013,11.53276,Private room,55,1,3,2019-11-14,0.17,1,179
38670631,Ruhige Wohnung in der Maxvorstadt,32514773,Chrissi,,Maxvorstadt,48.15436,11.57276,Entire home/apt,120,2,0,,,1,87
38671430,Cozy apartment - 20 mins to Octoberfest,19380045,Lena Huong,,Moosach,48.18395,11.52971,Private room,79,2,3,2019-10-06,0.16,1,89
38672590,15 min to Hauptbahnhof by public transportation,294200658,Heike,,Pasing-Obermenzing,48.1593,11.44909,Entire home/apt,55,1,28,2021-03-31,1.52,1,195
38672644,Beautiful flat in Bogenhausen,87937071,Houssem,,Bogenhausen,48.17186,11.63635,Entire home/apt,25,30,2,2020-02-09,0.14,1,88
38683276,Room Oktoberfest Frederico,42598334,Frederico,,Sendling-Westpark,48.12506,11.53295,Private room,75,2,0,,,3,89
38684817,Room Afra Oktoberfest,42598334,Frederico,,Sendling-Westpark,48.12351,11.53353,Private room,70,2,1,2019-09-27,0.06,3,89
38685249,Luxus Loft - Zentrum,295618359,Robert,,Ludwigsvorstadt-Isarvorstadt,48.12548,11.55318,Entire home/apt,67,90,2,2019-09-30,0.11,1,171
38685812,CHARMING STUDIO - CLOSE TO HOTSPOTS OF MUNICH,295620083,Katja,,Ludwigsvorstadt-Isarvorstadt,48.12798,11.55716,Entire home/apt,108,2,1,2020-03-09,0.08,1,0
38694051,Vermiete Zimmer,295203755,Lisa,,Pasing-Obermenzing,48.14959,11.46011,Private room,52,1,13,2020-02-08,0.70,2,57
38695316,Moderne 2-Zimmer Wohnung am Rotkreuzplatz,251508480,Maximilian,,Neuhausen-Nymphenburg,48.155,11.53674,Entire home/apt,89,2,13,2020-08-21,0.71,1,65
38695759,Private apartment in central location Munich,295832380,Max,,Milbertshofen-Am Hart,48.1786,11.57607,Entire home/apt,90,1,2,2019-09-29,0.11,1,89
38695826,Zentrale 150m² Loft über den Dächern Münchens,42401783,Johannes,,Neuhausen-Nymphenburg,48.15527,11.53881,Entire home/apt,242,2,13,2020-09-09,0.72,1,180
38696434,Welcoming home for friendly adventurer :),38675955,Diana,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10003,11.52156,Private room,45,1,12,2020-03-28,0.66,1,89
38700193,MODERN APARTMENT IN IDEAL PLACE TO ENJOY THE CITY!,295870163,Florian,,Neuhausen-Nymphenburg,48.14599,11.52654,Entire home/apt,162,2,0,,,1,0
38701418,US Ambulance zum Oktoberfest U - Bahn zur Wiesn,21334894,Jörg,,Schwabing-Freimann,48.17792,11.59939,Entire home/apt,65,1,0,,,1,365
38701679,Modernes Apartment im Herzen Münchens,11327412,Julia,,Ludwigsvorstadt-Isarvorstadt,48.13344,11.57861,Entire home/apt,70,5,7,2020-11-27,0.50,1,169
38714514,Großes Balkonzimmer im Münchener Osten,296006892,Amy,,Berg am Laim,48.12475,11.61384,Private room,160,1,1,2019-10-06,0.06,1,91
38714536,Bed for Oktoberfest Westpark,42598334,Frederico,,Sendling-Westpark,48.12451,11.5337,Shared room,50,2,2,2019-10-07,0.11,3,89
38715347,"Mitten in Schwabing, 10 min zum Marienplatz!",289072269,Leo,,Schwabing-West,48.15935,11.56453,Entire home/apt,80,2,38,2020-11-06,2.09,1,0
38718701,Gemütliches Zimmer in Solln inkl. Shuttleservice,296062921,Fabian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07498,11.51063,Private room,100,1,1,2019-09-20,0.05,1,180
38721868,Cozy room in the heart of Munich,33355919,Miriam,,Maxvorstadt,48.15348,11.5748,Private room,150,1,0,,,1,89
38722335,Oktoberfest München 2 Pers. Zimmer mit Balkon,40419027,Leonie,,Laim,48.14157,11.50237,Private room,100,2,1,2019-10-07,0.06,1,89
38725063,München Schwabing,296116482,Summer,,Schwabing-West,48.16362,11.57342,Private room,60,2,2,2019-09-19,0.11,1,365
38725910,Wiesn-Geheimtipp in Top Lage,251498968,Viktoria,,Schwabing-West,48.15834,11.56721,Private room,60,1,2,2019-10-06,0.11,1,89
38727672,Room in shared flat close to city centre and fair,290467735,Niklas,,Berg am Laim,48.12804,11.64188,Private room,50,2,0,,,1,0
38727882,Nice and quiet apartment in downtown,89199935,Ron,,Au-Haidhausen,48.12444,11.59723,Entire home/apt,250,4,1,2019-10-09,0.06,3,179
38729764,cosy private room 10 minutes from center,2369478,Jessica,,Ramersdorf-Perlach,48.10906,11.60524,Private room,74,1,5,2019-10-08,0.27,1,89
38735943,Wohnung in der Schwanthalerhöhe,2064777,Max,,Schwanthalerhöhe,48.13627,11.54134,Entire home/apt,80,10,0,,,1,90
38736933,STAY IN THE HEART OF MUNICH,296238874,Anna-Theresa,,Maxvorstadt,48.14555,11.56184,Entire home/apt,93,2,0,,,1,0
38736952,10 min to Oktoberfest,94200454,,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09394,11.49679,Entire home/apt,150,2,0,,,1,89
38739760,Room in cozy apartment close to Oktoberfest,7907104,Matthew,,Laim,48.13192,11.50999,Private room,90,1,0,,,1,89
38741748,※ Eddy's Rest & Relax - Neuhausen ※ 9 Guests ※ 3BR,7901771,Thomas,,Neuhausen-Nymphenburg,48.15293,11.53602,Entire home/apt,368,2,35,2021-01-03,1.92,14,175
38742601,City Appartment,69093402,Yvonne,,Maxvorstadt,48.14689,11.57612,Entire home/apt,160,1,4,2019-11-13,0.23,3,180
38743616,UNTERKUNFT IM OSTEN VON MÜNCHEN,296283029,D,,Tudering-Riem,48.11157,11.67598,Entire home/apt,250,2,0,,,2,90
38744100,Modern and nice apartment close to Oktoberfest!!!,296284274,Daniel,,Au-Haidhausen,48.12847,11.59022,Entire home/apt,198,5,10,2019-12-30,0.56,1,0
38744925,Zentrale Wohnung in München Nähe Ostbahnhof,296290330,Silke,,Berg am Laim,48.1261,11.61304,Entire home/apt,200,1,0,,,1,88
38745169,Feel like a local in Maxvorstadt,4140471,Marianne,,Maxvorstadt,48.14536,11.57816,Entire home/apt,220,1,3,2020-01-01,0.16,2,179
38749057,Lovely room | 10 minutes from OKTOBERFEST,296323938,Lili,,Sendling,48.11111,11.55172,Private room,130,1,0,,,1,365
38751891,"Relaxing room, 20 min away from city center :)",4140471,Marianne,,Pasing-Obermenzing,48.157,11.44429,Private room,55,1,2,2019-10-06,0.11,2,179
38753502,Schlafzimmer mit Doppelbett,296362510,Natalie,,Ramersdorf-Perlach,48.10835,11.64282,Private room,70,1,3,2019-10-27,0.16,1,29
38753904,Central Studio-Apartment with green sun terrace,21093076,Joern,,Schwabing-West,48.16317,11.56753,Entire home/apt,60,1,2,2019-12-02,0.12,5,81
38754368,Oktoberfest 2019,296370045,,,Milbertshofen-Am Hart,48.1844,11.54949,Entire home/apt,120,1,1,2019-09-22,0.05,1,90
38756691,Wohnung 15 Minuten zur Innenstadt,296382052,,,Hadern,48.12111,11.48406,Entire home/apt,55,7,7,2021-01-29,0.38,1,72
38756879,BIG CITY LIFE IN MUNICH!,296383622,Antonino Simone,,Bogenhausen,48.14333,11.61788,Entire home/apt,120,2,1,2019-09-29,0.06,1,0
38758270,Last Minute Room for Oktoberfest,15042910,Alexander,,Obergiesing,48.11233,11.58518,Private room,150,1,0,,,1,365
38766500,Spacious flat for two,10586962,Mehdi,,Schwabing-West,48.16618,11.56391,Entire home/apt,60,14,0,,,1,0
38766931,ARTFUL ROOF TERRACE APARTMENT IN CENTRE OF MUNICH!,296452552,Christian,,Maxvorstadt,48.1506,11.55502,Entire home/apt,138,2,0,,,1,0
38767228,Clean and cosy furnished room with balcony,286726123,Niko,,Neuhausen-Nymphenburg,48.16124,11.54035,Private room,59,2,2,2019-10-06,0.11,1,89
38771107,Moderne möblierte Wohnung - Schwanthalerhöhe,296502222,Verena,,Schwanthalerhöhe,48.13276,11.54156,Entire home/apt,56,2,0,,,1,0
38771515,"sehr zentrales Zimmer in Schwabing, U2 Messe",6367392,Steve J.,,Maxvorstadt,48.15572,11.57029,Private room,79,2,0,,,1,89
38772013,Private Bedroom // 7 min subway to Oktoberfest,76449983,,,Sendling-Westpark,48.11784,11.51761,Private room,100,2,1,2019-10-06,0.06,1,88
38772824,Top Wohnung mit Dachterrasse in Schwabing,296513665,Greta,,Schwabing-Freimann,48.16226,11.58469,Private room,40,1,15,2020-02-09,0.82,1,80
38774049,UNTERKUNFT IM OSTEN VON MÜNCHEN,296283029,D,,Tudering-Riem,48.11049,11.67554,Entire home/apt,250,1,0,,,2,90
38775683,Untervermietung Nähe TU mit Balkon,113831991,Flo,,Maxvorstadt,48.15099,11.56737,Private room,40,14,1,2019-10-04,0.06,1,365
38777175,Zimmer 15 Min. zum Oktoberfest in schöner Wohnung,41934438,Sophia,,Neuhausen-Nymphenburg,48.15096,11.52847,Private room,90,2,0,,,1,89
38777283,Cosy & stylish apartment by the Isar/Glockenbach,8983052,Andrea,,Ludwigsvorstadt-Isarvorstadt,48.12243,11.56338,Entire home/apt,230,3,0,,,1,88
38788014,Designer Apartment Haidhausen,1219893,Katharina,,Au-Haidhausen,48.1319,11.59522,Entire home/apt,54,30,0,,,1,138
38790198,Willkommen in München – Welcome to Munich,8362605,Marion,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08303,11.52961,Private room,30,2,45,2020-10-05,2.50,1,0
38795195,Perfekte Alternativunterkunft zum Oktoberfest,260126776,Malik,,Moosach,48.17494,11.51981,Private room,90,2,0,,,1,179
38795804,Perfect stay for two,124902413,Franziska,,Moosach,48.17886,11.52498,Private room,110,3,0,,,1,89
38795952,Oktoberfest Wiesn Camp Lodge Munich,20522666,My Molo GmbH,,Tudering-Riem,48.14588,11.66928,Entire home/apt,109,2,0,,,8,17
38796260,Cozy spacious room 15 Minutes from Octoberfest,123474632,Michael,,Obergiesing,48.11546,11.58451,Private room,150,2,0,,,1,90
38796528,OKTOBERFEST WIESN CAMP LODGE MÜNCHEN,20522666,My Molo GmbH,,Tudering-Riem,48.14477,11.67067,Entire home/apt,109,2,1,2019-10-06,0.06,8,81
38797565,welcome to my place in munic,95262584,Robert,,Neuhausen-Nymphenburg,48.15165,11.53364,Entire home/apt,150,1,1,2019-12-11,0.06,1,90
38798564,Gemütliches Holzwohnfass im Grünen - München West,20594618,,,Neuhausen-Nymphenburg,48.16502,11.51023,Entire home/apt,49,1,12,2020-10-25,0.66,4,354
38803932,"Cozy & Central apartment, 15 min. to Octoberfest",42843526,Linn,,Obergiesing,48.11383,11.58305,Entire home/apt,121,2,0,,,1,363
38810519,Ruhiges Zimmer zur Oktoberfestzeit,72639334,Stefanie,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09079,11.51199,Private room,79,1,0,,,2,89
38811065,Stylish fully equipped apartment near park & lake,22293063,,,Tudering-Riem,48.12149,11.69578,Private room,130,2,2,2020-01-30,0.11,1,89
38811500,Large Apartment in historical house,132525871,Josephine Und Felix,,Neuhausen-Nymphenburg,48.15015,11.53462,Entire home/apt,145,2,0,,,1,88
38813607,"Cozy room for singles, couples or friends",296716246,Ahmed,,Moosach,48.18667,11.52649,Private room,28,13,15,2020-01-19,0.82,1,0
38813685,90qm PENTHOUSE im 12ten OG in Schwabing,21459732,Gerrit,,Schwabing-Freimann,48.17171,11.59563,Entire home/apt,112,2,4,2020-02-13,0.22,2,364
38814607,Private Room Walking distance to metro,16716953,Marie,,Tudering-Riem,48.12933,11.70594,Private room,45,3,5,2020-01-27,0.27,1,89
38815465,Stilvolle Wohnung direkt am Oktoberfest,35147781,Benjamin,,Ludwigsvorstadt-Isarvorstadt,48.13742,11.55196,Entire home/apt,280,1,1,2019-10-06,0.06,1,141
38816219,"GANZE Wohnung, zentral aber ruhig gelegen",18883335,Henrike,,Maxvorstadt,48.15069,11.57872,Entire home/apt,75,2,30,2020-10-25,1.66,1,0
38816905,Quiet Apartement with nice garden in München,296995812,Baraa,,Bogenhausen,48.15365,11.63621,Entire home/apt,89,1,10,2020-05-16,0.55,2,274
38817319,Minimalistic Flat near public transport Moosach,187957601,Martin,,Moosach,48.18617,11.50266,Entire home/apt,49,2,1,2019-10-05,0.06,1,89
38818998,Wohnen im Schwedenhaus,16939127,Rafael / Johanna,,Laim,48.13035,11.49642,Entire home/apt,80,2,3,2019-12-25,0.17,1,88
38820807,1 Zimmer Wohnung mit Bad und Küche 2-3 Personen,262832105,Christa,,Bogenhausen,48.14226,11.64,Entire home/apt,75,1,2,2019-11-16,0.11,1,177
38839181,BRIGHT AND MODERN STUDIO - 20 min from Oktoberfest,20751337,Maximilian,,Bogenhausen,48.15658,11.6361,Entire home/apt,150,1,2,2019-10-04,0.11,1,89
38840518,Stilvolle und moderne Dachgeschoss Wohnung,32375401,Paulina,,Tudering-Riem,48.11413,11.70449,Entire home/apt,150,2,5,2020-10-11,0.28,1,150
38844940,Cosy room close to Englischer Garten,60358748,Julinka,,Schwabing-Freimann,48.17603,11.59988,Private room,70,1,1,2019-09-29,0.05,1,89
38845171,"Ruhige,  zentrale Gegend.",21174499,Cindy,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08839,11.478,Private room,70,1,2,2019-10-05,0.11,1,89
38846774,Central room with one private bed for Oktoberfest,297428937,Laura,,Schwabing-West,48.15804,11.56552,Private room,84,1,3,2019-10-03,0.16,1,180
38848299,Next Stop: Octoberfest,297442138,Shalie,,Ludwigsvorstadt-Isarvorstadt,48.12752,11.56051,Private room,90,1,4,2019-10-07,0.22,1,362
38858350,COZY APARTMENT IN GREAT NEIGHBORHOOD,297539669,Julian,,Schwabing-West,48.16513,11.57123,Entire home/apt,92,2,1,2019-10-02,0.06,1,0
38860010,Ein Zimmer zu vermieten,43292285,Swetlana,,Moosach,48.18625,11.52525,Private room,50,1,0,,,3,365
38861887,Schlafmöglichkeit für Oktoberfest!,297563022,Sinaida,,Allach-Untermenzing,48.189,11.47358,Entire home/apt,75,1,0,,,1,90
38863161,Marvelous apartment near Englischer Garten,1706782,Katinka,,Schwabing-Freimann,48.1766,11.59795,Entire home/apt,199,2,4,2020-03-03,0.22,1,356
38863976,LIVE IN THE HEART OF MUNICH!,297579671,Nidish Das,,Maxvorstadt,48.15335,11.56447,Entire home/apt,116,2,2,2019-10-28,0.11,1,0
38864009,Modernes Studio zentral und sehr ruhig in München,196598532,Roya,,Bogenhausen,48.15365,11.64596,Entire home/apt,149,1,2,2019-10-09,0.11,1,365
38867978,"Bright & cozy Room, City Center with River view!!!",236176181,Felix,,Ludwigsvorstadt-Isarvorstadt,48.12793,11.57702,Private room,55,1,36,2020-09-16,2.02,1,146
38874108,Cat's Inn Munich,285727587,Hans Sebastian,,Ramersdorf-Perlach,48.10754,11.60209,Private room,40,1,10,2020-10-18,0.55,1,29
38874125,Einzigartiges Zentrales Studioapartment,297691787,Lea,,Au-Haidhausen,48.1259,11.59486,Entire home/apt,45,2,34,2021-03-14,2.03,1,150
38877035,Luxury 1-2 person room 10 minutes to Citycenter!,215149641,Tobias,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09674,11.5395,Private room,108,1,2,2019-10-09,0.11,1,90
38884432,Comfort Single Apartment zum Innenhof,175608026,Tomi,,Moosach,48.17978,11.53251,Entire home/apt,36,30,2,2020-10-23,0.31,18,364
38887001,"Spacy apartment with terrace, ideal for families",198636046,Alessia,,Sendling-Westpark,48.10374,11.5222,Entire home/apt,109,2,8,2020-02-22,0.44,1,0
38888203,6 km von Oktoberfest entfernt,269698675,Kristina,,Obergiesing,48.1028,11.5935,Entire home/apt,200,2,0,,,1,179
38892903,Munich Apartment,297862954,Nadine,,Obergiesing,48.11416,11.57989,Entire home/apt,154,2,1,2020-10-25,0.20,1,81
38897619,Cosy Apartment in Munich,23963548,Christine,,Maxvorstadt,48.15383,11.57614,Entire home/apt,70,1,0,,,2,361
38900112,Retro Design Apartment – 15 minutes to Centre,140226007,Christian,,Hadern,48.11694,11.48274,Entire home/apt,50,2,1,2019-10-05,0.06,1,20
38905493,A flat with one bed in Munich city centre,48711147,,,Neuhausen-Nymphenburg,48.15829,11.54093,Entire home/apt,79,1,1,2019-10-10,0.06,1,89
38928700,Modern studio in Westend (trendy Munich area),1009438,Alex,,Schwanthalerhöhe,48.13667,11.53083,Entire home/apt,69,1,86,2021-02-28,4.90,10,295
38928730,Ganze Wohnung:Zentral & im Grünen - echtes München,9267806,Ricarda,,Schwabing-West,48.1661,11.56284,Private room,40,2,0,,,1,80
38939302,"Complete Apartment, 15 min to Oktoberfest",122169140,Rosa,,Hadern,48.1244,11.49638,Entire home/apt,100,2,2,2019-10-09,0.11,1,59
38942190,Big Room Central München Munich,298262285,Adrian,,Obergiesing,48.11584,11.58201,Private room,27,2,6,2021-02-28,0.34,2,140
38948649,Kurzfristige Unterkunft,296475715,Binniam Amare,,Altstadt-Lehel,48.13554,11.58092,Entire home/apt,40,15,1,2020-01-01,0.07,1,0
38949091,Cozy downtown room 8min walking to Central Station,12999021,Joseph,,Maxvorstadt,48.14821,11.56636,Private room,59,2,0,,,1,39
38950116,Cozy room near centre of munich and Oktoberfest,30481101,Moritz,,Schwabing-West,48.17049,11.56658,Private room,100,1,0,,,1,364
38951830,SPACIOUS AND COMFY APARTMENT NEAR CITY CENTRE,298334670,Laura,,Ludwigsvorstadt-Isarvorstadt,48.13183,11.57651,Entire home/apt,252,2,6,2019-12-22,0.38,1,0
38956807,Bright & lovely accommodation in Munich,183358830,Alexander,,Neuhausen-Nymphenburg,48.14668,11.53351,Entire home/apt,150,3,1,2019-10-07,0.06,1,90
38967478,Cosy Flat near to Oktoberfest with Balcony and Pkg,30370229,,,Sendling-Westpark,48.12138,11.53314,Entire home/apt,130,1,0,,,2,88
38973371,City Center - Little room - for female guest only,298568933,Sara,,Altstadt-Lehel,48.13447,11.56845,Private room,43,2,21,2020-08-24,1.18,1,86
38987027,Cosy  rooftop in  MAXVORSTADT! (Pinakothek area),17510342,Chiara,,Maxvorstadt,48.14645,11.57952,Entire home/apt,70,2,4,2020-10-14,0.43,2,30
38987038,"BRIGHT , cosy apartment In MAXVORSTADT! Top floor",17510342,Chiara,,Maxvorstadt,48.15004,11.5676,Entire home/apt,70,2,9,2020-01-13,0.50,2,3
38990293,WALK TO THE OKTOBERFEST,40383231,Lutz,,Neuhausen-Nymphenburg,48.14759,11.54283,Private room,120,1,1,2019-10-06,0.06,2,365
38990414,Privatzimmer Penthouse in Nymphenburg,189516538,Matheus,,Neuhausen-Nymphenburg,48.16212,11.51171,Private room,58,1,0,,,1,178
39001264,Lovely one bedroom apartment in Munich,1268102,Daniela,,Schwabing-Freimann,48.18068,11.58955,Entire home/apt,195,1,0,,,1,88
39011764,Home away from home,21410495,Siphokazi,,Sendling-Westpark,48.10573,11.50355,Private room,75,2,1,2019-10-06,0.06,1,90
39027879,Very central apartment,21441034,Nina,,Maxvorstadt,48.14327,11.55702,Entire home/apt,55,2,4,2020-10-09,0.23,1,0
39029487,Modern Apartment close to Oktoberfest,294073298,Steffi,,Ramersdorf-Perlach,48.09641,11.60854,Entire home/apt,100,3,0,,,1,90
39030702,Cosy apartment near Westpark,299097387,Manuela,,Laim,48.13047,11.50712,Entire home/apt,100,5,0,,,1,89
39036614,Maisonette Appartement am Olympia,3496571,Philipp,,Milbertshofen-Am Hart,48.18887,11.5429,Entire home/apt,125,2,1,2019-10-01,0.05,1,89
39037645,Helles 1-Zimmer-Appartment,299178857,Katerina,,Schwabing-West,48.16788,11.57505,Entire home/apt,38,7,4,2020-03-14,0.27,1,0
39040150,Cosy apartment closed to the Oktoberfest,299203592,Gio,,Ludwigsvorstadt-Isarvorstadt,48.12252,11.56014,Entire home/apt,135,2,0,,,1,89
39041530,Bright studio apartment close to Octoberfest,54168579,Christopher,,Ludwigsvorstadt-Isarvorstadt,48.12957,11.57042,Entire home/apt,250,1,0,,,1,89
39049561,ruhiges Zimmer mit Garten,229399868,Malgorzata,,Pasing-Obermenzing,48.13761,11.4831,Private room,40,1,17,2020-09-30,1.02,1,175
39050138,Nice one room appartment in Munich,282729316,Hamza,,Tudering-Riem,48.10433,11.66317,Entire home/apt,70,1,0,,,1,179
39051911,Lovely private room in the heart of Munich,296995812,Baraa,,Bogenhausen,48.15143,11.63611,Entire home/apt,30,1,12,2020-03-04,0.68,2,91
39058089,"Zimmer in München, ruhig gelegen in U-Bahn Nähe",287856595,Ralf,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08221,11.47824,Private room,49,3,2,2020-01-28,0.12,2,180
39081073,Gorgeous feel at home flat in Haidhausen,8274616,Julia,,Au-Haidhausen,48.13341,11.59982,Entire home/apt,99,2,4,2020-01-17,0.24,1,0
39083137,until 5 guest / 10 Min to oktoberfest,294015435,,,Schwabing-West,48.17214,11.56075,Entire home/apt,100,1,0,,,2,90
39094757,Privatzimmer in Wohnung,15474592,Matias,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08482,11.4785,Private room,23,5,1,2019-12-20,0.07,2,324
39102658,Lovely flat near center w. child's room & balcony,298859285,Kathrin,,Au-Haidhausen,48.13107,11.5984,Entire home/apt,125,4,3,2020-09-01,0.21,1,171
39105767,Hübsche Wohnung in München-Neuhausen,14167610,Thomas,,Neuhausen-Nymphenburg,48.16053,11.53613,Entire home/apt,45,20,0,,,3,83
39107786,Ruhieger Zimmer Oktoberfest gut zu erreichen,150464220,Anna,,Hadern,48.12863,11.49155,Private room,39,1,0,,,2,179
39121554,Enjoy best&charming quarter in Munich- Haidhausen,17095492,Limi,,Au-Haidhausen,48.12902,11.60067,Private room,50,1,16,2021-01-17,0.90,1,274
39123076,BRIGHT AND QUIET APARTMENT IN SCHWABING,300005278,Barbara,,Schwabing-West,48.16174,11.56308,Entire home/apt,116,2,18,2020-02-09,1.01,1,0
39127542,Bellevue-Apartment mit Balkon,135630491,Domi,,Milbertshofen-Am Hart,48.1851,11.56971,Entire home/apt,80,2,14,2021-01-03,0.84,1,85
39128089,1 Room Appartment Center Munich,8268148,Michael,,Maxvorstadt,48.15272,11.57208,Entire home/apt,245,2,0,,,1,90
39133336,Cosy apartment at the Center of Munich,285406805,Ece,,Maxvorstadt,48.15013,11.55952,Entire home/apt,150,5,7,2020-11-01,0.46,1,0
39152687,Luxury 3 Rooms - near Opera-University-Marienplatz,8922509,Max,,Schwabing-Freimann,48.15536,11.57953,Entire home/apt,130,3,7,2021-03-11,0.45,1,341
39163911,"Kleines, ruhiges Studio mit Dachterrasse",172841008,Anna,,Au-Haidhausen,48.12065,11.57948,Entire home/apt,75,2,6,2021-03-14,0.42,1,68
39169669,Beautifully renovated 2 room apartment at the Isar,11295784,Marie,,Altstadt-Lehel,48.14731,11.59628,Entire home/apt,80,6,2,2019-12-21,0.13,1,110
39172175,35qm Palazzo in 190qm Altbau w/ spinning bike,22683620,Michael,,Schwabing-Freimann,48.16619,11.59043,Private room,59,2,1,2020-01-07,0.07,1,181
39185610,"Cozy, modern, fully furnished flat in Haidhausen",26340680,Caroline,,Au-Haidhausen,48.12381,11.59688,Entire home/apt,85,2,5,2020-08-09,0.31,1,0
39200899,Little oasis in the middle of urban jungle,300805526,Masha,,Maxvorstadt,48.14846,11.56429,Entire home/apt,55,2,25,2021-02-02,1.65,4,60
39205554,Very spacious flat in a green&cozy neighborhood,4368288,Alina,,Neuhausen-Nymphenburg,48.16396,11.5407,Entire home/apt,75,7,2,2020-02-29,0.12,1,87
39216748,Cosy place on the top floor (Near Königsplatz),300805526,Masha,,Maxvorstadt,48.14827,11.56259,Entire home/apt,109,2,8,2020-10-18,0.48,4,151
39241355,Room near BMW / Olympic Park/ City Center,45591106,Mustafa,,Milbertshofen-Am Hart,48.18785,11.5666,Private room,55,15,0,,,3,363
39252941,Mediterane Wohnung über den Dächern von Schwabing,75633016,Angelika,,Schwabing-West,48.168,11.57162,Private room,100,1,0,,,4,364
39264239,COZY APARTMENT IN THE HEART OF MUNICH,301439204,Catharina,,Maxvorstadt,48.15084,11.55589,Entire home/apt,84,2,4,2019-11-24,0.24,1,0
39275074,"Wunderschöne, zentrale Wohnung in München",39712699,Karin,,Bogenhausen,48.14836,11.60835,Entire home/apt,93,2,1,2019-11-03,0.06,1,0
39289077,Urban & Cozy Room in Central Munich,301636420,Helena & Stephan,,Obergiesing,48.11603,11.58235,Private room,40,2,4,2020-03-15,0.24,1,87
39295255,Refugium Moosach,69073274,Julez,,Moosach,48.17628,11.50679,Shared room,130,1,1,2019-10-23,0.06,1,89
